"demoID","sipasID","username","subjectID","study_ID","school","sequence_order","demo_datetime","responseID","condition_value","response_iter","response_text","Resp_tot","Mental_terms_tot","Ment_stat_just_tot","Com_first_resp","response_datetime","lagtime_ms","accessCode","itemID","userID","sesID","dreamID","startDate","endDate","participantID","X"
437,133125,"3123",NA,"12SPlizzie","noSchool","EFBCDHGA","6/6/18 10:37",3838,"G",1,"The lady thought the man going towards her was a thieve because of how he looked and what he was wearing",1,"1",1,1,"6/6/18 10:45",1585,"FASCPILOT2",1976,16281,"3v21pfqmp9s39bien6u66in2j7","pub_5ARhPNZLxe","6/6/18 10:37","6/6/18 10:37","3123",NA
448,133138,"3112",NA,"12SPlizzie","noSchool","DBHECAGF","6/6/18 12:53",3949,"G",1,"She is scared because she is walking in the dark and she thought the man was going to hurt her. ",NA,NA,NA,NA,"6/6/18 13:00",1284,"FASCPILOT2",1976,16430,"u4k9vakfhd95qqjkrtc2djpk00","pub_pob89EygF2","6/6/18 13:04","6/6/18 13:04","3112",1
334,120868,"2201",NA,"12SPlizzie","noSchool","GDECHBAF","12/8/17 11:19",2881,"G",1,"she thinks the guy will hurt her",1,"1",1,1,"12/8/17 11:19",6909,"FASCPILOT2",1976,14222,"0lvj70r2pu6sqspt2i4mj701d5","pub_lZf9V4D3iI","12/8/17 11:18","12/8/17 11:18","2201",NA
335,120869,"0",NA,"12SPlizzie","noSchool","ABHGDEFC","12/8/17 11:20",2892,"G",1,"asdf",NA,NA,NA,NA,"12/8/17 11:20",569,"FASCPILOT2",1976,14221,"q8qlkgsrcskp4segcuhqlg1b23","pub_D8NIZkItkK","12/8/17 11:18","12/8/17 11:18","0",NA
443,133132,"3018",NA,"12SPlizzie","noSchool","AHDBCEFG","6/6/18 12:40",3901,"G",1,"Because she got scared and thought that the man was going to harm her.",NA,NA,NA,NA,"6/6/18 12:47",1928,"FASCPILOT2",1976,16404,"83416p2o9jg42e01vp3k4f8ou1","pub_Nblz_c4ekG","6/6/18 12:39","6/6/18 12:39","3018",NA
470,133181,"3202",NA,"12SPlizzie","noSchool","HBAFEGCD","6/7/18 12:37",4117,"G",1,NA,NA,NA,NA,NA,"6/7/18 12:44",2387,"FASCPILOT2",1976,16628,"kumlkotdvetn92v8as1ke5b3l1","pub_CS-0CJ5tsU","6/7/18 12:37","6/7/18 12:37","3202",NA
421,133051,"3005",NA,"12SPlizzie","noSchool","FDHCGBEA","6/4/18 11:46",3698,"G",1,"the lady gets scared when she sees that man run past her., its nighttime so she probably suspected that he was going to rob her although it was just to ask for the time",1,"1",1,1,"6/4/18 11:52",1092,"FASCPILOT2",1976,16067,"gigkdveo6ta2b9cn26ql7s1cq6","pub_yxDfDtvfug","6/4/18 11:46","6/4/18 11:46","3005",1
385,132760,"2918",NA,"12SPlizzie","noSchool","DBAGEFCH","5/23/18 11:13",3378,"G",1,"she was walking and she saw the guy coming to her slowly she scared she thought he is a bad person but he just to ask the time maybe.",1,"2",1,0,"5/23/18 11:18",4382,"FASCPILOT2",1976,15772,"r366k0c6l4d6olv32fdbeht670","pub_tH45wFt5lR","5/23/18 11:12","5/23/18 11:13","2918",NA
352,121004,"2310",NA,"12SPlizzie","noSchool","DEFBGACH","12/13/17 11:41",3109,"H",1,"From the looks on their face, it seems like they want to embarrass the kid.",1,"2",1,1,"12/13/17 11:48",1469,"FASCPILOT2",1976,14373,"5ie6grdh1dkgcfpvabrmo2p0e0","pub_n9jVmuxp9J","12/13/17 11:41","12/13/17 11:41","2310",NA
361,121017,"2302",NA,"12SPlizzie","noSchool","FHCBAGDE","12/13/17 12:52",3171,"H",1,"They think he's good.",1,"1",1,1,"12/13/17 12:57",1021,"FASCPILOT2",1976,14394,"j4s1bkmkt25bg0gggfatafq0s2","pub_bU8ItRxBmV","12/13/17 12:52","12/13/17 12:52","2302",NA
468,133179,"3210",NA,"12SPlizzie","noSchool","GHCFADBE","6/7/18 12:37",4060,"H",1,"they where finding a soccer team and included someone who was shy ",1,"1",1,0,"6/7/18 12:39",1338,"FASCPILOT2",1976,16622,"oo85jhl0re2drlvs1tivm5e3d7","pub__BJs@XuLvb","6/7/18 12:37","6/7/18 12:37","3210",1
359,121014,"2303",NA,"12SPlizzie","noSchool","CBGHEFDA","12/13/17 12:41",3164,"H",1,"They do this because they think that the other kid may not do so well.",1,"1",1,0,"12/13/17 12:55",2271,"FASCPILOT2",1976,14388,"47b408el5fneqpob850hlos9i6","pub_BKb-HRVwzC","12/13/17 12:41","12/13/17 12:41","2303",NA
428,133058,"3009",NA,"12SPlizzie","noSchool","BACDHEGF","6/4/18 12:55",3751,"H",1,"Mark and Kenny do what they do in the story because they don't want to make the boy feel lonely.",1,"2",1,1,"6/4/18 13:01",1231,"FASCPILOT2",1976,16140,"pba0eejopshof7737orbpppco5","pub_rh-mi~Ygwy","6/4/18 12:53","6/4/18 12:55","3009",1
401,133030,"3019",NA,"12SPlizzie","noSchool","GDECHFBA","6/4/18 10:11",3542,"H",1,"I feel as if Mark and Kenny did not choose tom on their team for support rather that they chose him to make fun of him ",1,"1",1,1,"6/4/18 10:28",1797,"FASCPILOT2",1976,15943,"aljbunp92f49q8ag278cor7gh6","pub_~Uiau55O97","6/4/18 10:11","6/4/18 10:11","3019",NA
343,120879,"2210",NA,"12SPlizzie","noSchool","GHAEBCFD","12/8/17 12:37",2974,"H",1,"Mark and Kenny do what they are shown to have done as a result of bullying, as they share a common distaste for the boy they chose to exclude, displaying possible anger, jealousy, or a need to be mean towards the boy.",1,"4",1,1,"12/8/17 12:41",1562,"FASCPILOT2",1976,14245,"5uok530ffd0c3uq631v1gad0i1","pub_8cyxL_6Pyp","12/8/17 12:37","12/8/17 12:37","2210",NA
351,121003,"2313",NA,"12SPlizzie","noSchool","AGCFDHBE","12/13/17 11:41",3087,"H",1,"Because they didn't want their reputation to be flushed down the toilet",1,"1",1,0,"12/13/17 11:45",1655,"FASCPILOT2",1976,14371,"ldun6a0ebk95icv1rnlmbospk1","pub_8de6ZsCTSB","12/13/17 11:41","12/13/17 11:41","2313",NA
378,129440,"JEB_TEST_10",NA,"12SPlizzie","noSchool","EFHDBGAC","4/17/18 15:35",3311,"H",1,"TEST_TEST_TEST",NA,NA,NA,NA,"4/17/18 15:36",26614,"FASCPILOT2",1976,15080,"gmhuc6ko6b6scijgt2koitkbc7","pub_GdBn-ItVsl","4/17/18 15:34","4/17/18 15:34","JEB_TEST_10",NA
383,132758,"2913",NA,"12SPlizzie","noSchool","GFCHADEB","5/23/18 10:30",3358,"H",1,"They picked a boy that looked like a nooby",1,"0",0,0,"5/23/18 10:36",1409,"FASCPILOT2",1976,15733,"f4nei50el4qabnacua2si65eq1","pub_dgiGhO1D~o","5/23/18 10:30","5/23/18 10:30","2913",NA
436,133124,"3124",NA,"12SPlizzie","noSchool","HGCFBDEA","6/6/18 10:34",3819,"H",1,"kenny was picking teams and mark saw that tom looked like a shy boy so they picked him to see his skills.",1,"1",1,0,"6/6/18 10:36",4065,"FASCPILOT2",1976,16276,"482c9iav5q0ls1d8n84eh088m5","pub_hAz61y7gjH","6/6/18 10:34","6/6/18 10:34","3124",NA
340,120876,"2214",NA,"12SPlizzie","noSchool","AHFGEBDC","12/8/17 12:31",2943,"H",1,"Mark and Kenny allow the other kid to be in their soccer team because they don't want to hurt his feelings, I assume.",1,"2",1,1,"12/8/17 12:37",2618,"FASCPILOT2",1976,14239,"bk68o4iraraa92lae1gu79mbt7","pub_ykRzLmzxp~","12/8/17 12:31","12/8/17 12:31","2214",NA
402,133031,"3021",NA,"12SPlizzie","noSchool","CBHAGDFE","6/4/18 10:12",3515,"H",1,"they didn't want the boy to feel bad about not being picked for a team",1,"2",1,1,"6/4/18 10:18",1099,"FASCPILOT2",1976,15944,"1nf5ms0v5pvn1rbmgehi8gtij4","pub_bwRrF@OlM3","6/4/18 10:11","6/4/18 10:11","3021",NA
465,133176,"3211",NA,"12SPlizzie","noSchool","GFDCABEH","6/7/18 12:37",4202,"H",1,"they put the boy tom on the team maybe just to make a fool out of him and embaress him.",1,"2",1,1,"6/7/18 12:52",2312,"FASCPILOT2",1976,16627,"q52nhfpanc57d6rqqi8e86rfn1","pub_P3wpF_JsFJ","6/7/18 12:36","6/7/18 12:37","3211",NA
442,133131,"3110",NA,"12SPlizzie","noSchool","EHGABFCD","6/6/18 12:32",3878,"H",1,"To make fun of him",1,"1",1,1,"6/6/18 12:33",1611,"FASCPILOT2",1976,16394,"78e0aqa9fidnq9f3m5kd2ne2i6","pub_giBHUYCszh","6/6/18 12:31","6/6/18 12:31","3110",NA
433,133119,"3122",NA,"12SPlizzie","noSchool","FCDABEGH","6/6/18 10:14",3814,"H",1,"They did what they did to make fun of Tom and make him seem as if he was good enough for the team.",1,"1",1,1,"6/6/18 10:32",1370,"FASCPILOT2",1976,16249,"qsu60cal0j3shtbfbh11n1qsg6","pub_OFUM7EKGyC","6/6/18 10:14","6/6/18 10:14","3122",NA
403,133032,"3015",NA,"12SPlizzie","noSchool","FCDBEAHG","6/4/18 10:12",3528,"H",1,"Two boys are choosing players for there team and one of them points at a boy and they pick him.",1,"0",0,0,"6/4/18 10:22",1660,"FASCPILOT2",1976,15946,"mieif845nui57eesteg53eepk2","pub_-iktCvRtJr","6/4/18 10:12","6/4/18 10:12","3015",NA
350,121002,"2314",NA,"12SPlizzie","noSchool","ACEGBFDH","12/13/17 11:41",3123,"H",1,"They want to include Tom in the soccer game! They see that he actively wants to participate.",1,"2",1,1,"12/13/17 11:53",1160,"FASCPILOT2",1976,14370,"hoo5p2o1eq9o7ln3ncopq53hv2","pub_QE6K6eptu1","12/13/17 11:40","12/13/17 11:41","2314",NA
422,133052,"3001",NA,"12SPlizzie","noSchool","CBDHGAEF","6/4/18 11:57",3706,"H",1,"kenny and Mark put Tom purposefully on a team that they believe he won't like",1,"2",1,0,"6/4/18 12:03",1471,"FASCPILOT2",1976,16081,"656agm2d5ftef1r4pa36gsfbn6","pub_BAxLs34pY1","6/4/18 11:57","6/4/18 11:57","3001",NA
434,133120,"3118",NA,"12SPlizzie","noSchool","AEGCBHFD","6/6/18 10:15",3807,"H",2,"Mark and Kenny might have wanted to mess with him in a way.",1,"2",1,1,"6/6/18 10:29",818,"FASCPILOT2",1976,16250,"ftogkpufqs18rakhram9s4mbs6","pub_ION~fw_i6t","6/6/18 10:14","6/6/18 10:14","3118",1
437,133125,"3123",NA,"12SPlizzie","noSchool","EFBCDHGA","6/6/18 10:37",3835,"H",1,"It seems that Mark and Kenny choose that boy for some type of trick or something telling by there facial experssions",1,"0",0,1,"6/6/18 10:44",1553,"FASCPILOT2",1976,16281,"3v21pfqmp9s39bien6u66in2j7","pub_5ARhPNZLxe","6/6/18 10:37","6/6/18 10:37","3123",NA
443,133132,"3018",NA,"12SPlizzie","noSchool","AHDBCEFG","6/6/18 12:40",3888,"H",1,"I think Mark and Kenny do what they did in the comic because Tom probably doesn't get picked on often to be on the soccer team.",1,"0",0,1,"6/6/18 12:42",822,"FASCPILOT2",1976,16028,"rln6art2rocuj92p286uttl8p2","pub_clb3HQ-LoB","6/4/18 11:20","6/4/18 11:20","3018",NA
380,132754,"2914",NA,"12SPlizzie","noSchool","DCFHGEAB","5/23/18 10:07",3333,"H",2,"Mark and Kenny picked Tom to play because they wanted to take advantage of Tom. He isn't as fit as the other kids, so they knew that they can take advantage of him since he seemed less athletic as the other kids.",1,"3",1,1,"5/23/18 10:15",666,"FASCPILOT2",1976,15698,"i7vfejlvq0up2g0c5l759fj0m4","pub_LpZOe~5~g~","5/23/18 10:07","5/23/18 10:07","2914",NA
450,133140,"3109",NA,"12SPlizzie","noSchool","GHACFBED","6/6/18 12:55",3937,"H",1,"They did that because they wanted to pick on him so they didn't pick him. That made him sad",1,"3",1,1,"6/6/18 12:57",1574,"FASCPILOT2",1976,16422,"kvanpgm77fa64na654jti28c90","pub_njSvAJWQaa","6/6/18 12:54","6/6/18 12:54","3109",NA
405,133034,"3024",NA,"12SPlizzie","noSchool","DAFCHEBG","6/4/18 10:27",3563,"H",1,"Mark and kenny are playing soccer and pick tom to be on their team. To me it looks like they might do something mean or bad to him due to their facial expressions.",1,"1",1,1,"6/4/18 10:35",2201,"FASCPILOT2",1976,15976,"jkfsngbb3ugje31hiok4s80806","pub_hwTAMeUfzw","6/4/18 10:27","6/4/18 10:27","3024",NA
343,120879,"2210",NA,"12SPlizzie","noSchool","GHAEBCFD","12/8/17 12:37",2983,"H",2,"Mark and Kenny may do what they are shown to have done to intentionally exclude him, as a possible result of a falling-out or negative feelings towards him.",1,"1",1,1,"12/8/17 12:42",1578,"FASCPILOT2",1976,14245,"5uok530ffd0c3uq631v1gad0i1","pub_8cyxL_6Pyp","12/8/17 12:37","12/8/17 12:37","2210",NA
407,133036,"3027",NA,"12SPlizzie","noSchool","ACGFHBED","6/4/18 10:30",3560,"H",1,"they didnt want tom to feel bad so they choose him first",1,"2",1,1,"6/4/18 10:34",1807,"FASCPILOT2",1976,15982,"v527cipd76jeh05ejsa8d9n166","pub_T4_W8~3Iax","6/4/18 10:29","6/4/18 10:29","3027",NA
446,133136,"3104",NA,"12SPlizzie","noSchool","GHFECADB","6/6/18 12:45",3897,"H",1,"Because maybe they felt bad for him",1,"1",1,0,"6/6/18 12:47",2017,"FASCPILOT2",1976,16411,"vh38uolpnc8586le7s904c0a32","pub_msIR@pZvy~","6/6/18 12:44","6/6/18 12:44","3104",1
468,133179,"3210",NA,"12SPlizzie","noSchool","GHCFADBE","6/7/18 12:37",4070,"H",2,"they might of choice the boy because they wanted to pick and homiluate him",1,"3",1,1,"6/7/18 12:40",9753,"FASCPILOT2",1976,16622,"oo85jhl0re2drlvs1tivm5e3d7","pub__BJs@XuLvb","6/7/18 12:37","6/7/18 12:37","3210",1
384,132759,"2916",NA,"12SPlizzie","noSchool","FECGAHDB","5/23/18 10:33",3368,"H",2,"So they not let him play in the games and let him sit down.",1,"0",0,0,"5/23/18 10:40",618,"FASCPILOT2",1976,15736,"5m70nqrk201jmqc8v5kjv4mmk1","pub_bTRQpZB6go","5/23/18 10:33","5/23/18 10:33","2916",NA
349,120885,"2212",NA,"12SPlizzie","noSchool","BFADHECG","12/8/17 12:47",3043,"H",1,"They want to include him in the teams.",1,"1",1,1,"12/8/17 12:51",1293,"FASCPILOT2",1976,14258,"237cam49h7g50a2o1jjc5tdhp3","pub_PMGG2PtLJT","12/8/17 12:47","12/8/17 12:47","2212",NA
375,129434,"JEB_TEST_7",NA,"12SPlizzie","noSchool","ACEDHBGF","4/17/18 15:29",3288,"H",2,"TEST_TEST_TEST",NA,NA,NA,NA,"4/17/18 15:30",240,"FASCPILOT2",1976,15077,"l8m37se9f36npqs429t6lep723","pub_-ZedS2Rp54","4/17/18 15:28","4/17/18 15:29","JEB_TEST_7",NA
415,133044,"3016",NA,"12SPlizzie","noSchool","GACFBHDE","6/4/18 11:11",3683,"H",1,"Mark and Kenny do what they do in this story because they wanted to make a fool of himself by playing on the team and showing the others that he can't play well.",1,"2",1,1,"6/4/18 11:35",1545,"FASCPILOT2",1976,16014,"giqk2arsj4f1eomm30hqn73mr3","pub_erK6Py-Qyl","6/4/18 11:10","6/4/18 11:10","3016",1
448,133138,"3112",NA,"12SPlizzie","noSchool","DBHECAGF","6/6/18 12:53",3938,"H",1,"Mark recommends Kenny to pick Tom because they are probably friends. ",1,"0",0,0,"6/6/18 12:57",1822,"FASCPILOT2",1976,16419,"tmdla8cakh4fp01mrng9cgk6s1","pub_TRrkcAV5tw","6/6/18 12:52","6/6/18 12:53","3112",1
448,133138,"3112",NA,"12SPlizzie","noSchool","DBHECAGF","6/6/18 12:53",3938,"H",1,"Mark recommends Kenny to pick Tom because they are probably friends. ",NA,NA,NA,NA,"6/6/18 12:57",1822,"FASCPILOT2",1976,16430,"u4k9vakfhd95qqjkrtc2djpk00","pub_pob89EygF2","6/6/18 13:04","6/6/18 13:04","3112",1
